-Ala	3100520	t
-Ala	3145251	t
-Ala	3292705	t
-Ala	34822681	t
-Ala	3624242	t
-Ala	3632977	t
-Ala	3941075	t
-Ala	6244261	t
-Ala	6351752	t
-Ala	6383469	t
-Ala	6405662	t
-Ala	6421579	t
-Ala	6773933	t
-Ala	6991601	t
-Ala	7016981	t
-Ala	7620708	t
-Ala	7730308	t
-Ala	7849068	t
-Ala	7891111	t
-Ala	7903352	t
-Ala	8027981	t
-Ala	8051125	t
-Ala	806242	t
-Ala	8101369	t
-Ala	8134308	t
-Ala	8155642	t
-Ala	8282366	t
-Ala	8307027	t
-Ala	8332553	t
-Ala	8394914	t
-Ala	8448012	t
-Ala	8576104	t
-Ala	8714588	t
-Ala	8886422	t
-Ala	9154930	t
-Ala	9171884	t
-Ala	9230476	t
-Ala	9314559	t
-Ala	9350978	t
-Ala	9355038	t
-Ala	9558969	t
-Ala	9573237	t
-Ala	9612574	t
-Ala	9687021	t
-Ala	9744818	t
-Ala	9748634	t
-Ala	9749919	t
-Ala	9822552	t
-BIm	19459628	t
-Benzyl	19046119	t
-Benzyl	20718423	t
-Benzyl	21861466	t
-CCB	27448044	t
-CPP	10229063	t
-CPP	10654663	t
-CPP	11122350	t
-CPP	11852027	t
-CPP	12614589	t
-CPP	1438204	t
-CPP	14568340	t
-CPP	15377598	t
-CPP	15555632	t
-CPP	15628854	t
-CPP	16123746	t
-CPP	16123754	t
-CPP	16189201	t
-CPP	17762518	t
-CPP	18368036	t
-CPP	18430522	t
-CPP	18824238	t
-CPP	19077125	t
-CPP	19224200	t
-CPP	19322075	t
-CPP	19765687	t
-CPP	19901823	t
-CPP	20060424	t
-CPP	20445500	t
-CPP	20626460	t
-CPP	21074569	t
-CPP	21640333	t
-CPP	21871500	t
-CPP	21951632	t
-CPP	22008744	t
-CPP	22342490	t
-CPP	22438930	t
-CPP	22487465	t
-CPP	22526543	t
-CPP	22811608	t
-CPP	22900234	t
-CPP	22955569	t
-CPP	23231598	t
-CPP	23354537	t
-CPP	23611495	t
-CPP	23978271	t
-CPP	24829709	t
-CPP	24933024	t
-CPP	25257287	t
-CPP	25522720	t
-CPP	25990247	t
-CPP	26147581	t
-CPP	27206557	t
-CPP	27374160	t
-CPP	27449798	t
-CPP	29066957	t
-CPP	31383454	t
-CPP	9723788	t
-CPP	9809854	t
-Cyclohexyl	25584630	t
-EDTA	18714354	t
-EDTA	19115257	t
-EDTA	19252850	t
-EDTA	19646729	t
-EDTA	20395205	t
-EDTA	20842192	t
-EDTA	21082412	t
-EDTA	21245934	t
-EDTA	22237859	t
-EDTA	22747751	t
-EDTA	22916131	t
-EDTA	23557085	t
-EDTA	23959996	t
-EDTA	25984504	t
-EDTA	28642999	t
-Enkephalin	8164525	t
-Enkephalin	8816363	t
-GTP	12377769	t
-GTP	12874226	t
-GTP	15504914	t
-GTP	1674166	t
-GTP	16880255	t
-GTP	17620407	t
-GTP	17726050	t
-GTP	18594009	t
-GTP	18604196	t
-GTP	18802088	t
-GTP	18851832	t
-GTP	19046200	t
-GTP	19564402	t
-GTP	19843283	t
-GTP	19865596	t
-GTP	19915670	t
-GTP	20098744	t
-GTP	20545614	t
-GTP	20808927	t
-GTP	20856880	t
-GTP	21297638	t
-GTP	21297908	t
-GTP	21736960	t
-GTP	21764313	t
-GTP	21780113	t
-GTP	22070920	t
-GTP	22146004	t
-GTP	22404908	t
-GTP	22463690	t
-GTP	22593205	t
-GTP	22729086	t
-GTP	23209645	t
-GTP	23434831	t
-GTP	23448104	t
-GTP	23547030	t
-GTP	23639840	t
-GTP	24136420	t
-GTP	24561039	t
-GTP	2475558	t
-GTP	24971705	t
-GTP	25165144	t
-GTP	25660948	t
-GTP	25663768	t
-GTP	25998567	t
-GTP	27147742	t
-GTP	28042866	t
-GTP	28682236	t
-GTP	28706418	t
-GTP	2881628	t
-GTP	2886106	t
-GTP	29796181	t
-GTP	30577457	t
-GTP	6103861	t
-GTP	6143791	t
-GTP	7936092	t
-GTP	7976560	t
-GTP	8102225	t
-GTP	8377598	t
-GTP	9007716	t
-Glutamine	23284752	t
-Glutamine	25737157	t
-Glycine	26781468	t
-Glycine	28448529	t
-MOP	16842630	t
-MOP	19247723	t
-MOP	19718255	t
-MOP	19788913	t
-MOP	21886594	t
-MOP	27030709	t
-Met-enkephalin	1023235	t
-Met-enkephalin	19711397	t
-Met-enkephalin	318190	t
-OSU	19180189	t
-OSU	25626907	t
-PEA	17460603	t
-PEA	19010903	t
-PEA	19935650	t
-PEA	20930974	t
-PEA	21372759	t
-PEA	21615786	t
-PEA	22144664	t
-PEA	22306184	t
-PEA	23552738	t
-PEA	26113681	t
-Taxol	19499189	t
-Taxol	20499251	t
-Taxol	20719147	t
-Taxol	23933187	t
-ala	12406165	t
-ala	16640118	t
-ala	19262750	t
-ala	19451455	t
-ala	19756960	t
-ala	20827771	t
-ala	21111236	t
-ala	21488889	t
-ala	25074563	t
-ala	26167667	t
-ala	7835390	t
-ala	9670043	t
-alcohol	20394183	t
-alcohol	23251086	t
-alcohol	23758842	t
-allyl	14556791	t
-allyl	23365632	t
-allyl	26861268	t
-angiotensin II	11206703	t
-angiotensin II	12644272	t
-angiotensin II	14749041	t
-angiotensin II	15120479	t
-angiotensin II	15283972	t
-angiotensin II	169121	t
-angiotensin II	1822536	t
-angiotensin II	20158486	t
-angiotensin II	20496922	t
-angiotensin II	20497104	t
-angiotensin II	20964322	t
-angiotensin II	21737817	t
-angiotensin II	25225206	t
-angiotensin II	25417963	t
-angiotensin II	2709010	t
-angiotensin II	2912686	t
-angiotensin II	3287209	t
-angiotensin II	3826617	t
-angiotensin II	3892218	t
-angiotensin II	787991	t
-angiotensin II	8558421	t
-benzyl	21216604	t
-benzyl	21446721	t
-cyclohexyl	19807063	t
-cyclohexyl	22375846	t
-cyclohexyl	22789708	t
-d 4	21461044	t
-d 4	25165621	t
-dobutamine	16356239	t
-enkephalin	10601579	t
-enkephalin	10845251	t
-enkephalin	11523094	t
-enkephalin	12125577	t
-enkephalin	1279991	t
-enkephalin	1425427	t
-enkephalin	14557378	t
-enkephalin	1513843	t
-enkephalin	1592461	t
-enkephalin	15941293	t
-enkephalin	1673340	t
-enkephalin	16766738	t
-enkephalin	1786557	t
-enkephalin	18190706	t
-enkephalin	18977279	t
-enkephalin	19305793	t
-enkephalin	19683562	t
-enkephalin	19835629	t
-enkephalin	19853024	t
-enkephalin	1991823	t
-enkephalin	20890374	t
-enkephalin	21380937	t
-enkephalin	21548966	t
-enkephalin	25193979	t
-enkephalin	26092702	t
-enkephalin	2784450	t
-enkephalin	2821306	t
-enkephalin	2841010	t
-enkephalin	28647454	t
-enkephalin	2887679	t
-enkephalin	2958576	t
-enkephalin	3001272	t
-enkephalin	3172974	t
-enkephalin	3333199	t
-enkephalin	3410214	t
-enkephalin	3516403	t
-enkephalin	3534824	t
-enkephalin	3559711	t
-enkephalin	359601	t
-enkephalin	3736785	t
-enkephalin	3740317	t
-enkephalin	3761746	t
-enkephalin	3797340	t
-enkephalin	3812088	t
-enkephalin	3838341	t
-enkephalin	3886072	t
-enkephalin	3956734	t
-enkephalin	6130430	t
-enkephalin	6186955	t
-enkephalin	6193253	t
-enkephalin	6254597	t
-enkephalin	6276378	t
-enkephalin	6294140	t
-enkephalin	6302425	t
-enkephalin	6319698	t
-enkephalin	6368750	t
-enkephalin	6395044	t
-enkephalin	6652499	t
-enkephalin	6722569	t
-enkephalin	6750569	t
-enkephalin	6834054	t
-enkephalin	7568065	t
-enkephalin	7791957	t
-enkephalin	7907996	t
-enkephalin	7943753	t
-enkephalin	8101195	t
-enkephalin	8349141	t
-enkephalin	8385541	t
-enkephalin	8648182	t
-enkephalin	8774952	t
-enkephalin	8870226	t
-enkephalin	8924417	t
-enkephalin	9081623	t
-enkephalin	9227569	t
-enkephalin	9230472	t
-enkephalin	9566952	t
-enkephalin	9757025	t
-glutamine	19848582	t
-glutamine	20028208	t
-glutamine	24198528	t
-glutamine	32202359	t
-methionine	6797404	t
-on E	15845498	t
-propranolol	7198406	t
-taxol	23327190	t
-tert-Butyl	19534555	t
-tert-Butyl	20718423	t
-tert-Butyl	21379377	t
-tert-Butyl	22724679	t
-tert-Butyl	25004408	t
-tert-butyl	20593836	t
-thalidomide	19773080	t
-thiopental	2421610	t
0-IU	955845	t
0.05) glutathione	9466970	t
0.05) pyruvate	16250005	t
0.1H2O	27102161	t
0.3H2O	27102161	t
0.4H2O	23018094	t
0.5 H2O	19783447	t
0.5 H2O	20630766	t
0.5 H2O	22703705	t
0.5 H2O	23805009	t
0.5H2O	19119012	t
0.5H2O	19552377	t
0.5H2O	20943396	t
0.5H2O	21130660	t
0.5H2O	21826795	t
0HD	7568016	t
0Na	24586320	t
0PC	11007560	t
0PC	19817487	t
0PC	27459426	t
0Se	16984644	t
1 Testosterone	24813700	t
1 acetaminophen	25047090	t
1 alpha,25-dihydroxyvitamin D3-induced	18077140	t
1 carbapenem	26618357	t
1 epinephrine	1741496	t
1 hexane/diethyl ether	21503957	t
1 isoleucine	25886724	t
1 lactic acid	24437542	t
1 methamphetamine	21446042	t
1 pyruvic acid	12835474	t
1(-1) lactate	8800856	t
1) 17beta-estradiol	11839478	t
1) 17beta-estradiol	16837076	t
1) 17beta-estradiol	16940993	t
1) 17beta-estradiol	17111017	t
1) 5-fluorouracil	6418371	t
1) ATP	10853877	t
1) ATP	17786387	t
1) ATP	20228356	t
1) ATP	21329348	t
1) ATP	24212433	t
1) ATP	9706002	t
1) Alanine	21575198	t
1) Alcohol	21500889	t
1) Alcohol	21992690	t
1) Alcohol	22330216	t
1) Creatinine	21056470	t
1) DMSO	11436978	t
1) DMSO	20976103	t
1) Diazepam	19146837	t
1) Ethanol	19382903	t
1) Glucose	11423290	t
1) Glutamate	24382974	t
1) L-arginine	10742295	t
1) L-arginine	22048324	t
1) Metformin	26272298	t
1) NADPH	22173936	t
1) O2	10210057	t
1) O2	15884375	t
1) O2	16180444	t
1) O2	17287594	t
1) O2	18403844	t
1) O2	18605213	t
1) O2	19525433	t
1) O2	20014596	t
1) O2	25866444	t
1) O2	27601665	t
1) O2	28073447	t
1) Sildenafil	24044105	t
1) acetonitrile	16600265	t
1) acetylcholine	20696050	t
1) alanine	15879453	t
1) alanine	18940602	t
1) alanine	24312616	t
1) alanine	752133	t
1) alprazolam	22044283	t
1) amoxicillin	22051852	t
1) amphetamine	16045987	t
1) ampicillin	21965412	t
1) ascorbate	21888224	t
1) bafilomycin	24593782	t
1) benzene	15260535	t
1) beta-carotene	24578266	t
1) beta-carotene	25314069	t
1) butyrate	19460106	t
1) butyrate	26432057	t
1) catechol	20801363	t
1) chlorhexidine	18378652	t
1) cholesterol	12052470	t
1) cholesterol	17451439	t
1) cholesterol	19526793	t
1) cholesterol	24351826	t
1) choline	20511332	t
1) ciprofloxacin	18043666	t
1) ciprofloxacin	20408918	t
1) citrate	18978083	t
1) clozapine	23228908	t
1) cocaine	10068147	t
1) cocaine	11007069	t
1) cocaine	11920936	t
1) cocaine	15778885	t
1) cocaine	17050842	t
1) cocaine	18969804	t
1) cocaine	23082830	t
1) cocaine	25368560	t
1) cocaine	9512058	t
1) cocaine	9512065	t
1) cortisol	10893167	t
1) cortisol	18697912	t
1) cortisol	21635815	t
1) cortisol	24041989	t
1) creatine	18685526	t
1) cysteine	1690812	t
1) cysteine	26848686	t
1) docetaxel	16004611	t
1) donepezil	15496219	t
1) droperidol	15155323	t
1) enalapril	11040239	t
1) enalapril	12887829	t
1) epinephrine	10694173	t
1) epinephrine	12071238	t
1) epinephrine	14735207	t
1) epinephrine	16124155	t
1) epinephrine	16534005	t
1) epinephrine	16835785	t
1) epinephrine	18969831	t
1) epinephrine	22222683	t
1) epinephrine	9783505	t
1) erlotinib	26765787	t
1) estradiol	16631329	t
1) estradiol	19954961	t
1) ethanol	10467964	t
1) ethanol	11724744	t
1) ethanol	14758930	t
1) ethanol	17645675	t
1) ethanol	17927204	t
1) ethanol	18550036	t
1) ethanol	19735680	t
1) ethanol	20707061	t
1) ethanol	22125421	t
1) ethanol	22244645	t
1) ethanol	27233099	t
1) ethanol	9512058	t
1) fluorouracil	9043026	t
1) fluoxetine	11877317	t
1) fluoxetine	18778781	t
1) fluoxetine	19174241	t
1) fluoxetine	19443054	t
1) fluoxetine	20225343	t
1) forskolin	19362625	t
1) forskolin	3024021	t
1) furosemide	9249246	t
1) genistein	17048629	t
1) glucose	10739193	t
1) glucose	11990276	t
1) glucose	12357163	t
1) glucose	12871836	t
1) glucose	14514592	t
1) glucose	15087636	t
1) glucose	15093772	t
1) glucose	15852993	t
1) glucose	16424718	t
1) glucose	17532362	t
1) glucose	18078100	t
1) glucose	18589768	t
1) glucose	18663455	t
1) glucose	18969638	t
1) glucose	19137827	t
1) glucose	19266920	t
1) glucose	19478815	t
1) glucose	19735680	t
1) glucose	20609519	t
1) glucose	20688089	t
1) glucose	21203743	t
1) glucose	22394348	t
1) glucose	23604004	t
1) glucose	23846824	t
1) glucose	24834857	t
1) glucose	24882726	t
1) glucose	25127009	t
1) glucose	25261865	t
1) glucose	25463799	t
1) glucose	5016367	t
1) glucose	6621375	t
1) glucose	814118	t
1) glucose	9404861	t
1) glucose	9781628	t
1) glucose-6-phosphate	10799985	t
1) glutamine	11819735	t
1) glutamine	16839999	t
1) glutamine	22068917	t
1) glutamine	24226700	t
1) glutathione	23332829	t
1) glyburide	7942982	t
1) glycerol	11283910	t
1) glycerol	14710237	t
1) glycerol	25645520	t
1) glycerol	26250723	t
1) granisetron	18158814	t
1) histamine	10372823	t
1) histamine	10805062	t
1) histamine	11966922	t
1) histamine	22978308	t
1) histamine	24779975	t
1) histamine	9535024	t
1) histidine	22641504	t
1) hydroquinone	11227501	t
1) isoamyl acetate	23862159	t
1) isoproterenol	11158941	t
1) isoproterenol	22387061	t
1) ketamine	15288412	t
1) ketamine	16231766	t
1) ketamine	16931688	t
1) ketamine	19020155	t
1) ketamine	19923994	t
1) ketamine	20305886	t
1) ketamine	24326395	t
1) ketamine	24417761	t
1) ketamine	24815552	t
1) ketamine	25497742	t
1) ketamine	25982133	t
1) ketamine	9710398	t
1) ketorolac	10669275	t
1) ketorolac	11983659	t
1) ketorolac	21199130	t
1) levetiracetam	25427171	t
1) linezolid	24690906	t
1) lovastatin	22242436	t
1) lysine	17318517	t
1) lysine	23645408	t
1) mannitol	18379791	t
1) mannitol	23354336	t
1) melatonin	11328494	t
1) melatonin	12628486	t
1) melatonin	15970457	t
1) melatonin	16185314	t
1) melatonin	17382778	t
1) melatonin	17522125	t
1) melatonin	18616492	t
1) metformin	22242910	t
1) metoclopramide	19468627	t
1) metoclopramide	19526159	t
1) nicotine	15537871	t
1) nicotine	16751792	t
1) nicotine	20597245	t
1) nicotine	22129149	t
1) nicotine	23033686	t
1) nicotine	23755407	t
1) nicotine	24611668	t
1) nicotine	25625469	t
1) norepinephrine	10694173	t
1) norepinephrine	11239200	t
1) norepinephrine	16835785	t
1) norepinephrine	21441548	t
1) norepinephrine	21478894	t
1) norepinephrine	22222683	t
1) norepinephrine	8392446	t
1) olmesartan	19444280	t
1) omeprazole	11902806	t
1) oxalate	6894690	t
1) phenylalanine	15639085	t
1) phenylalanine	19260299	t
1) phorbol	12715100	t
1) phorbol	16104981	t
1) prednisolone	6097150	t
1) progesterone	18791859	t
1) progesterone	19117806	t
1) progesterone	21671425	t
1) progesterone	26307113	t
1) pyruvate	18079036	t
1) rapamycin	20223121	t
1) rapamycin	22481287	t
1) resveratrol	25959421	t
1) retinol	10885491	t
1) riluzole	11732759	t
1) risperidone	10334500	t
1) serotonin	11321514	t
1) serotonin	16185314	t
1) sibutramine	10455265	t
1) sildenafil	11176531	t
1) simvastatin	19154429	t
1) simvastatin	25213768	t
1) sorbitol	11855644	t
1) sorbitol	821881	t
1) sphingosine	1213997	t
1) succinate	26444867	t
1) testosterone	14609562	t
1) testosterone	17530941	t
1) testosterone	9009664	t
1) thymidine	6311815	t
1) topotecan	15150579	t
1) trehalose	23426904	t
1) tropisetron	16618300	t
1) vancomycin	28748399	t
1) varenicline	25168037	t
1) verapamil	11996900	t
1) verapamil	17965735	t
1) verapamil	19086648	t
1) verapamil	20820108	t
1) verapamil	24650198	t
1) warfarin	15199458	t
1) warfarin	19255811	t
1) warfarin	25637345	t
1)-glucose	11513718	t
1)O2	28105402	t
1, ethyl acetate	23067874	t
1,1'-biphenyl	26332543	t
1,1'-bis(diphenylphosphino)ferrocene	22404346	t
1,2,3-triazol	22758929	t
1,2,3-triazol-4-yl	22202806	t
1,2,4,5-tetrazin	21950520	t
1,2,4-oxadiazol-5-yl	23547706	t
1,2,5-thiadiazol-3-yl	25504894	t
1,2,5-thiadiazolidin	21925886	t
1,25(OH)2D3	12379806	t
1,25-Dihydroxyvitamin D3-induced	18662245	t
1,25-Dihydroxyvitamin D3-induced	8546749	t
1,25-dihydroxyvitamin D(3	15593184	t
1,25-dihydroxyvitamin D3	18682033	t
1,25-dihydroxyvitamin D3 induced	25965798	t
1,25D3	22837815	t
1,25D3	24292207	t
1,3 D	1425150	t
1,3,4-oxadiazol-2-yl	19633614	t
1,3,4-oxadiazol-2-yl	20390080	t
1,3,4-oxadiazol-2-yl	22258343	t
1,3,4-thiadiazol-2-yl	26644926	t
1,3,5-triazin	21173725	t
1,3-DCA	17725349	t
1,3-benzodioxol-5-yl	23623790	t
1,3-beta-Glucan	18070904	t
1,3-d	19053130	t
1,3-d	19351185	t
1,3-d	20046924	t
1,3-d	20443565	t
1,3-d	22288945	t
1,3-dioxan-5-yl	23775936	t
1,3-propandione	17374162	t
1,4-bis(2-benzimidazolyl)benzene	10902034	t
1,4-dihydro-naphthalen	20621484	t
1,4-dihydropyrazolo	23409936	t
1,4-dioxane (1 mL	21302930	t
1,4-thiazepin	22267986	t
1,5-COD	20449164	t
1,6-dihydropyrimidin	24302836	t
1,8-naphthyridin	25272206	t
1-(2-iodoethyl	26309148	t
1-(3,4-dimethoxyphenyl	21135918	t
1-(3,4-dimethoxyphenyl	21539383	t
1-(3,4-dimethoxyphenyl	23351546	t
1-(4-bromophenyl	23424539	t
1-(4-chlorophenyl	20947359	t
1-(4-chlorophenyl	21135918	t
1-(4-fluorophenyl	23834438	t
1-(4-fluorophenyl	9526571	t
1-(4-fluorophenyl)methyl	18646746	t
1-(beta-D-Ribofuranosyl	23132282	t
1-2 H	19169353	t
1-2 H	21593986	t
1-2 H	26067448	t
1-2H	15016854	t
1-2H	22719136	t
1-2H	22784828	t
1-2H	26347306	t
1-2H	27760194	t
1-2H	3762332	t
1-4 N	19775983	t
1-4 N	23028915	t
1-4N	22958875	t
1-6 N	18251002	t
1-6-D	6334714	t
1-6N	19783082	t
1-8D	12659663	t
1-AA	19387404	t
1-AM	22681774	t
1-AM	22927919	t
1-AM	23144986	t
1-AN	20740082	t
1-Ad	11666996	t
1-Ad	9151904	t
1-BI	19819002	t
1-BP	19455207	t
1-CN	21479260	t
1-CN	26130923	t
1-CO	15469302	t
1-DT	23587763	t
1-Et	21203543	t
1-FST	21625459	t
1-GFP	15847701	t
1-GFP	28549152	t
1-H-2	20335985	t
1-HO	18689423	t
1-HO	23108071	t
1-HO	25912139	t
1-HT	28448536	t
1-His	19715344	t
1-His	20099820	t
1-His	20812736	t
1-His	21166463	t
1-His	23758282	t
1-Hydroxypyrene	20336464	t
1-MCP	23282028	t
1-MO	17517144	t
1-MT	22743691	t
1-MT	25264249	t
1-MT	27847566	t
1-NA	19604722	t
1-NA	20371696	t
1-NA	20714726	t
1-NA	21689230	t
1-NA	25684313	t
1-NA	26352852	t
1-NA	27089226	t
1-NB	25279521	t
1-NE	21839405	t
1-NS	24716972	t
1-NS	4002812	t
1-OCT	29163299	t
1-OH	24370383	t
1-OH	26287968	t
1-OH	27713221	t
1-PO	21097875	t
1-RV	18824480	t
1-SH	22768104	t
1-T4	3872139	t
1-TD	24423197	t
1-TS	24028424	t
1-Tet	29316436	t
1-[(4-aminophenyl	28786013	t
1-ad	17492494	t
1-benzofuran-3-yl	20676361	t
1-cyclopropyl-6-fluoro	23538901	t
1-cyclopropyl-6-fluoro	24858269	t
1-cyclopropyl-6-fluoro	28703766	t
1-deoxy-D-xylulose 5-phosphate synthase	21559529	t
1-deoxyxylulose 5-phosphate synthase	22132076	t
1-hexyloxy	21446721	t
1-hp	27893854	t
1-kN	12632389	t
1-methyl-1H-imidazo	22243413	t
1-methyl-4-phenyltetrahydropyridine	18714982	t
1-methylcyclooctyl	19691471	t
1-oxo	20416511	t
1-pentene	22627966	t
1-phenyl	19733085	t
1-phenyl	20640043	t
1-phenyl	21319800	t
1-phenyl	21446721	t
1-phenyl	23039185	t
1-phenyl	28524100	t
1-phenyl-5-methyl	21446721	t
1-pro	1009935	t
1-pro	23258604	t
1-yl	20967559	t
1-yl	22252504	t
1-yl	22852549	t
1-yl	23262445	t
1-yl	26124330	t
1-yl	26594499	t
1.3H2O	21351746	t
1/2H2O	21745746	t
1/2H2O	24922587	t
10 DG	22650155	t
10 M D	7911247	t
10 Q	10085292	t
10 Q	17284319	t
10 Q	18490512	t
10 Q	18549474	t
10 Q	24016271	t
10 kDa chaperonin	21774825	t
10) dopamine	24711754	t
10-F	11919476	t
10-F	14551692	t
10-F	17617641	t
10-F	19742063	t
10-F	22473429	t
10-F	23525187	t
10-F	7568814	t
10-F	8072864	t
10-F	8855744	t
10-H	10516031	t
10-H	10779788	t
10-H	11304148	t
10-H	13326661	t
10-H	14169332	t
10-H	7645254	t
10-H	9400628	t
10-P	24025070	t
10-W	12671195	t
10-W	18071561	t
10-W	18324233	t
10-W	18971766	t
10-W	22557851	t
10-W	23251564	t
10-W	23667814	t
10-W	23681049	t
10-W	23869163	t
10-W	8622844	t
10-dione	24998949	t
10-trioxa-1,13-tridecanediamine	9258458	t
100-kDa protein	21605399	t
103Ru	2983998	t
109Ag	11220679	t
10DG	12171473	t
10Panx	20530802	t
11-cis retinal	14611943	t
11-cis retinal	22935102	t
11-cis-retinal	21135094	t
11-oxo	20657424	t
11-oxo	20657452	t
11-oxo	24893324	t
11-oxo	27386848	t
110 kDa protein	11816718	t
110 kDa protein	19899770	t
110 kDa protein	21954395	t
110 kDa protein	7750984	t
111 In	18180811	t
111 In	19876510	t
111 In	20098665	t
111 In	20224699	t
111 In	20958926	t
111 In	24765235	t
111in	23758872	t
119Sn	20714307	t
11C Acetate	19122861	t
11beta-HSD1	15164334	t
11beta-HSD1	16188377	t
11beta-hydroxysteroid dehydrogenase-1	23949616	t
11betaHSD	12904312	t
12 Mo	17044733	t
12 Mo	19260757	t
12 Mo	30275302	t
12 histidine	34354681	t
12) alcohol	23762039	t
12-F	10757003	t
12-F	19944987	t
12-F	20848638	t
12-F	21851900	t
12-F	22220197	t
12-F	22891829	t
12-F	23354045	t
12-F	28335899	t
12-F	8672779	t
12-LO	10559003	t
12-LO	26666460	t
12-LO	28351645	t
12-LO	8432406	t
12-O	15104481	t
12-O	16828562	t
12-O	24399049	t
12-O	25685911	t
12-O	33053881	t
12-O-tetradecanoyl phorbol-13-acetate-induced	2153049	t
12-O-tetradecanoyl-phorbol-13-acetate-induced	2500450	t
12-O-tetradecanoylphorbol 13-acetate-induced	10211940	t
12-O-tetradecanoylphorbol 13-acetate-induced	23346196	t
12-O-tetradecanoylphorbol-13-acetate induced	11908963	t
12-O-tetradecanoylphorbol-13-acetate induced	12608849	t
12-O-tetradecanoylphorbol-13-acetate induced	9149121	t
12-O-tetradecanoylphorbol-13-acetate induced	9525598	t
12-alanine	22891259	t
12/15-LO	26666460	t
120 SB	9472167	t
120-kD	11470831	t
123 I	20221396	t
123 I	3354445	t
123)I-MIBG	12124486	t
123)I-MIBG	18183394	t
123)I-MIBG	19672853	t
123)I-mIBG	21803188	t
123)I-mIBG	23153914	t
123)I-mIBG	23188628	t
123)I-mIBG	24385600	t
123I-FP-CIT	19451839	t
124 I	1027318	t
125 I	17590600	t
125 I	18312831	t
125 I	18451511	t
125 I	18722275	t
125 I	22079958	t
125 I	2469268	t
125 I	3905605	t
125 I	6871159	t
125-I	1098052	t
125-I	1170554	t
125-I	20580615	t
125-I	2788950	t
125iodine	7609166	t
129) Xe	23065808	t
129) Xe	23589465	t
129)Xe	10846162	t
129)Xe	11384174	t
129)Xe	20192321	t
129)Xe	23209620	t
129)Xe	23240993	t
129)Xe	23649901	t
129)Xe	23946420	t
129Cs	1185268	t
129Cs	1262946	t
